id,paragraph,problems,question_plus,test,len
yongari_generate_60305,"전승에 의하면 마르코스는 58년과 62년 사이 이집트의 알렉산드리아를 방문했을 때 이곳에 교회를 설립한 후 복음을 전했으며 그곳의 초대 주교를 역임하였다. 한편 그는 신발을 고치다가 상처를 입은 구두수선공을 치유하는 기적을 행하였다. 상처가 나은 수선공 아니아누스는 회심하고, 후에 마르코스의 뒤를 이어 주교가 된다. 그러다가 결국 68년에 복음 전파를 막으려는 이교도들에게 끈에 의해 목이 묶여 도시 전체를 끌려다니며 돌팔매질을 당하는 고문 끝에 순교하였다고 전한다. 9세기 알렉산드리아의 한 성당에서 그의 시신이 발견되었으며, 828년 베네치아 공화국의 상인들이 시신을 돼지고기 밑에 몰래 숨겨 들여와서 베네치아에 옮겼다. 그리고 산 마르코스 대성당의 제단에 안치하여 마르코스는 베네치아의 수호 성인이 되었다. 베네치아의 깃발은 마르코스를 상징하는 앞발로 성서를 잡은 날개가 달린 사자가 그려져 있으며, 산 마르코스 광장을 비롯하여 베네치아의 세력이 미친 곳에는 지금도 날개가 달린 사자상이 남아 있다.","{'question': '마르코스 성인이 베네치아의 수호 성인으로 여겨지게 된 경위는 무엇인가?', 'choices': ['그의 시신을 베네치아로 몰래 옮겨와 제단에 안치했기 때문', '그가 이집트에서 행한 기적들 때문', '그가 주교로 있던 동안 교회를 심하게 확장시켰기 때문', '그의 시신이 9세기에 알렉산드리아에서 발견되었기 때문', '그의 지도력으로 베네치아가 전쟁에서 승리했기 때문'], 'answer': 1}",,"{'question': '마르코스 성인이 베네치아의 수호 성인으로 여겨지게 된 경위는 무엇인가?', 'choices': ['그의 시신을 베네치아로 몰래 옮겨와 제단에 안치했기 때문', '그가 이집트에서 행한 기적들 때문', '그가 주교로 있던 동안 교회를 심하게 확장시켰기 때문', '그의 시신이 9세기에 알렉산드리아에서 발견되었기 때문', '그의 지도력으로 베네치아가 전쟁에서 승리했기 때문'], 'answer': 1}",1
yongari_generate_36052,"비록 몇몇 혼자 생활하는 늑대도 존재하지만, 늑대 대부분은 사교적인 동물이다. 늑대의 기본 사회 단위는 한 쌍의 성인 자손으로 구성된 무리이다. 이상적인 조건에서, 서로 만난 한 쌍은 매년 새끼를 낳으며 새끼가 성인이 되어 흩어지기 전 10–54달 동안 무리에 속하게 된다. 평균적인 무리의 동물들은 성체 1–2마리와 청소년 3–6마리, 새끼 1–3마리로 구성되어 5–11마리 정도 이루며, 일부 2, 3개 정도의 무리는 최대 42마리의 늑대로 구성된 거대 무리도 있다. 새끼들이 자라면서 무리 내에서의 성성숙과 경쟁의 시작으로 무리에서 흩어지기도 한다. 새로운 무리는 보통 서로 무관한 암컷과 수컷이 만나 이루어지며, 다른 적대적 무리가 없는 곳으로 떠난다. 늑대 무리는 거의 다른 늑대들을 감싸지 않고 대부분 죽인다. 다른 늑대를 맞이하는 드문 경우에는, 거의 미숙한 동물(1–3년생 정도)이며 쌍들이 사육 권리를 가지기 위해 서로 경쟁한다. 어떤 경우에는, 떠돌이 늑대들이 다른 늑대의 사망 후 무리에 들어가기도 한다. 유제류가 풍부한 시기 동안(이주, 분만 등), 다른 늑대 무리의 늑대가 한때 무리에 들어갈 수 있다.","{'question': '늑대 사회의 기본적인 사회 단위는 어떤 구성으로 되어 있나요?', 'choices': ['한 쌍의 성인 늑대와 그 자손들로 구성된 무리', '다수의 성체 늑대와 한두 마리의 청소년', '단일 성인 늑대와 여러 새끼들', '여러 개의 적대적 늑대 무리들'], 'answer': 1}",,"{'question': '늑대 사회의 기본적인 사회 단위는 어떤 구성으로 되어 있나요?', 'choices': ['한 쌍의 성인 늑대와 그 자손들로 구성된 무리', '다수의 성체 늑대와 한두 마리의 청소년', '단일 성인 늑대와 여러 새끼들', '여러 개의 적대적 늑대 무리들'], 'answer': 1}",1
yongari_generate_13898,"1938년, 15세이던 아들이 ‘음모를 꾸몄다.’는 이유로 체포당해 2년 동안 강제 수용소에 수용되었다. 폐결핵에 걸린 채 풀려난 아들을 간호하다가 플라토노프도 폐결핵에 걸렸다. 1942년에서 45년까지, 2차 세계대전 기간 동안 종군기자로 자원하여 전쟁의 참상을 알리는 기사와 단편을 썼다. 1946년 출판한 단편 「귀향」 때문에 신랄하게 비난받고 작품 활동을 완전히 금지당했다. 이후 가난과 질병에 시달리다 1951년 1월 5일 52살의 나이로 사망하였다. 그의 유해는 모스크바에 위치한 아르메니아 공원묘지에 안장되었다. 플라토노프의 복권은 1960년대부터 서서히 이루어졌지만, 실제로 그의 대표작으로 일컬어지는 작품들은 1980년대 말에 이르러서야 비로소 조국 러시아에서 출판되기 시작했다. 그러나 사후 출판된 작품들마저도 수정과 삭제가 빈번히 이루어지며 검열과 텍스트의 왜곡으로부터 완전히 자유로울 수 없었으며, 해빙기와 페레스트로이카의 시기를 통해 복권된 그의 작품들은 종종 정치적 목적으로 이용되기도 했다. 그의 작품은 프랑스를 비롯하여 이탈리아, 네덜란드 등 서유럽과 미국에서 먼저 출판되어 알려졌으며, 고국 러시아에서는 사후 30년 이상 지난 1980년대 후반에야 출판되어 각광 받기 시작했다. 그의 작품들 중 상당수가 지금까지도 여전히 복원의 손길을 기다리고 있으며, 그의 작품을 아카데미 판본 선집으로 출판하는 계획이 진행 중에 있다.","{'question': '플라토노프의 작품들이 출판되지 못한 주된 이유는 무엇인가?', 'choices': ['정치적 내용 때문에', '작가의 조기 사망 때문에', '편집과 삭제로 인한 검열 때문에', '외국에서 더 인기가 있어서', '연재 일정 문제 때문에'], 'answer': 3}",,"{'question': '플라토노프의 작품들이 출판되지 못한 주된 이유는 무엇인가?', 'choices': ['정치적 내용 때문에', '작가의 조기 사망 때문에', '편집과 삭제로 인한 검열 때문에', '외국에서 더 인기가 있어서', '연재 일정 문제 때문에'], 'answer': 3}",1
yongari_generate_34671,"원내 제1당을 목표로 한 국민당은 몰락했으나 1987년 전두환 정권에 반발하여 6월 항쟁이 일어난 후, 노태우 민주정의당 대표의 6·29 선언으로 대통령 직선제가 다시 실시되었고, 전두환 정권에 의해 정치활동금지법에 묶였던 일부 공화당계 인사들이 풀려나면서 김종필의 신민주공화당을 중심으로 다시 결집하였으나 1987년 대통령 선거에서 패배했다. 1990년 3당 합당을 통해 거대 여당인 민주자유당으로 탄생되었으나, 당내의 통일민주당의 김영삼계 정치인들과의 갈등으로 탈당한 인사들은, 또 다시 공화계 주축으로 독립된 자유민주연합을 창당하였다. 이후 자유민주연합은‘DJP연합’으로 국민의 정부를 탄생시켰으나, 2006년 자유민주연합은 해체되고 일부는 한나라당에 흡수되었다.","{'question': '1990년 3당 합당 후 나타난 정치적 변화로 옳은 것은?', 'choices': ['새로운 대통령 직선제의 도입', '공화계 인사들의 정치활동 금지', '민주자유당의 창당과 자유민주연합의 분리', '전두환의 정치적 영향력 회복'], 'answer': 3}",,"{'question': '1990년 3당 합당 후 나타난 정치적 변화로 옳은 것은?', 'choices': ['새로운 대통령 직선제의 도입', '공화계 인사들의 정치활동 금지', '민주자유당의 창당과 자유민주연합의 분리', '전두환의 정치적 영향력 회복'], 'answer': 3}",1
yongari_generate_30408,"2014년 1월 6일부터 2014년 2월 24일까지 온게임넷을 통해 방송된 던전앤파이터와 사이퍼즈 리그이다. 던전앤파이터 경기가 끝나고 사이퍼즈 경기가 진행되었으며, 진행방식은 토너먼트 방식으로 8강과 3-4위전은 3판 2선승제, 4강과 결승전은 5판 3선승제로 진행되었다. 통칭 6차리그라고도 불린다. 이번 대회에서 처음으로 밴(Ban)규칙이 등장하여, 각 팀원 중 1명은 상대편과 자기편이 사용하지 못할 캐릭터 1명을 지정할 수 있으며, 해당 캐릭터는 그 경기에서 사용할 수 없지만, 랜덤에서 나오는 경우에는 그대로 허용하였다. 결승전에는 필승(문성진, 박현진, 변재성, 손병현, 김동규)이 강림(박건태, 박재용, 강현선, 신재하, 김유승)을 3대1로 꺾고 우승하였다. 스폰서 후원을 받은 사이퍼즈 최초 프로팀 제닉스 스톰X(박현준, 이재길, 이정욱, 양민혁, 류지완)는 3위를 차지하였다. 이번 대회를 결과로 양민혁은 3회 연속 우승이라는 타이틀을 거머쥐지는 못하였다. 그리고 지난 경기에서 준우승을 하였던 문성진<닉네임:어디서개수작>과 김동규<닉네임:검마노>는 이번 시즌에 우승하여 콩라인을 벗어나게 되었다. 또한 8강 당시 강력한 우승후보였던 265(이선호, 육재현, 오강철, 허동석, 김주현)이 강림에게 무너지는 이변을 낳기도 하였다.","{'question': '2014년 온게임넷에서 방송된 게임 리그의 결과로 올바른 설명은 무엇입니까?', 'choices': ['강림 팀이 필승 팀을 꺾고 우승하였다.', '필승 팀이 강림 팀을 3대1로 꺾고 우승하였다.', '제닉스 스톰X 팀이 첫 우승을 차지하였다.', '문성진과 김동규는 이번 대회에 참여하지 않았다.', '265 팀이 이번 대회에서 우승하였다.'], 'answer': 2}",,"{'question': '2014년 온게임넷에서 방송된 게임 리그의 결과로 올바른 설명은 무엇입니까?', 'choices': ['강림 팀이 필승 팀을 꺾고 우승하였다.', '필승 팀이 강림 팀을 3대1로 꺾고 우승하였다.', '제닉스 스톰X 팀이 첫 우승을 차지하였다.', '문성진과 김동규는 이번 대회에 참여하지 않았다.', '265 팀이 이번 대회에서 우승하였다.'], 'answer': 2}",1
yongari_generate_71068,"《과속스캔들》은 830만 명에 육박하는 관객수를 기록하였다. 이 영화로 박보영은 청룡영화상, 백상예술대상, 한국영화평론가협회상, 디렉터스 컷 시상식 등 8개의 신인상을 받았다. 제30회 청룡영화상 신인여우상을 수상하면서 '2번째 아빠인 태현오빠, 이 상은 아빠 때문에 받게 된 것 같다. 지금 많이 부족하지만 시간이 흘러 연기를 잘하게 됐을 때, 아빠의 남우주연상을 위해 연기하겠다'며 훈훈한 수상소감으로 화제가 되기도 했다. 이 같은 영화 《과속스캔들》 흥행을 통해 박보영은 두터운 배우 층을 자랑하는 남자배우와는 달리 다양한 스펙트럼의 여자배우가 많지 않은 상황 속에서 단연 돋보이며 2008년 충무로의 가장 큰 수확으로 떠오른다.","{'question': '박보영이 여러 영화상에서 신인상을 수상한 이유는 무엇일까요?', 'choices': ['《과속스캔들》의 배우들의 연기력 때문에', '보영이 연기력이 매우 뛰어나기 때문에', '영화 《과속스캔들》이 많은 관객수를 기록했기 때문에', '영화의 감독이 유명하기 때문에'], 'answer': 2}",,"{'question': '박보영이 여러 영화상에서 신인상을 수상한 이유는 무엇일까요?', 'choices': ['《과속스캔들》의 배우들의 연기력 때문에', '보영이 연기력이 매우 뛰어나기 때문에', '영화 《과속스캔들》이 많은 관객수를 기록했기 때문에', '영화의 감독이 유명하기 때문에'], 'answer': 2}",1
yongari_generate_34220,"2013년 2월 12일에 함경북도 길주군에서 리히터 규모 4.9 (미국 지질조사국은 리히터 규모 5.1)의 핵실험을 강행하여 많은 나라의 규탄을 받았다. 3월에는 남북불가침합의를 폐기하겠다고 발표했으며, 또한 각종 미사일이 핵탄두를 장착한 채 대기상태에 있다고 위협했으며, 1991년 남북 불가침 합의 폐기와 판문점 남북 직통전화 단절을 선언했다. 이에 대한민국 국방부 김민석 대변인은 ""북한이 핵무기를 가지고 우리 한국을 공격한다면 인류의 의지，대한민국은 당연하고 인류의 의지로 김정은 정권은 지구상에서 소멸될 겁니다.""라고 주장하였다. 국방부 또한 조선인민군이 대규모 훈련을 위해 집결한 상태라며, 만약에 공격할 경우 대응 규모와는 상관 없이 응징하겠다고 강조했다. 그 후 4월 26일 대한민국의 류길재 통일부 장관이 개성공단 내의 잔류인원에 대한 철수를 결정했으며, 이에 따라 27일 개성공단에 체류하고 있던 126명이 철수했고, 29일에 나머지도 철수하기로 결정했다. 그러나 남은 잔류인원 50명 중 43명만 귀환 허가를 받았다(물론 나머지 7명도 훗날 귀환하였다).","{'question': '2013년 북한이 강행한 핵실험과 관련하여 대한민국 국방부의 대응은 어떠한가?', 'choices': ['북한의 핵실험을 지지하고 협력하기로 함', '핵실험에 대해 아무런 조치도 취하지 않음', '북한의 김정은 정권 소멸을 주장하고 응징하겠다고 강조', '북한과의 모든 교류를 증진하고 협력 강화를 도모함', '핵실험 문제를 국제사회에 호소하고 중재를 요청함'], 'answer': 3}",,"{'question': '2013년 북한이 강행한 핵실험과 관련하여 대한민국 국방부의 대응은 어떠한가?', 'choices': ['북한의 핵실험을 지지하고 협력하기로 함', '핵실험에 대해 아무런 조치도 취하지 않음', '북한의 김정은 정권 소멸을 주장하고 응징하겠다고 강조', '북한과의 모든 교류를 증진하고 협력 강화를 도모함', '핵실험 문제를 국제사회에 호소하고 중재를 요청함'], 'answer': 3}",1
yongari_generate_65061,"셰퍼드 이스트 경전철 (Sheppard East LRT) 또한 2007년 3월 16일에 토론토 전 시장인 데이비드 밀러의 트랜짓 시티 계획안의 일부로 발표되었다. 2010년 12월에 롭 포드 시장이 취임함에 따라 트랜짓 시티 계획안을 취소하였고 이 노선의 건설 또한 취소되었다. 이후 2011년 4월, 포드 시장과 온타리오 주 정부는 셰퍼드 지하철을 연장하는 방안을 발표하였으나 경전철 취소에 적지 않은 돈이 들어가고 지하철을 연장하는 데 자금 조달 방안이 마련되지 않았다. 이후 토론토 교통국 의장 카렌 스틴츠는 전문가 위원회를 선임하여 셰퍼드 애비뉴에 지하철 연장을 대신할 수 있는 다른 방안을 찾아보기로 하였으며 2012년 3월 토론토 시의회 특별회의에서 전문가 의원회의 보고서가 상정되고 이 노선의 건설안이 다시 부활하였다. 그리고 3월 22일, 토론토 시의회는 셰퍼드 애비뉴에 경전철을 짓기로 확정하였다.","{'question': '셰퍼드 이스트 경전철의 건설 계획이 재개된 이유는 무엇인가?', 'choices': ['롭 포드 시장의 지지', '온타리오 주 정부의 자금 지원', '전문가 의원회의 보고서', '시민들의 강력한 요구', '교통국 의장의 결정'], 'answer': 3}",,"{'question': '셰퍼드 이스트 경전철의 건설 계획이 재개된 이유는 무엇인가?', 'choices': ['롭 포드 시장의 지지', '온타리오 주 정부의 자금 지원', '전문가 의원회의 보고서', '시민들의 강력한 요구', '교통국 의장의 결정'], 'answer': 3}",1
yongari_generate_60797,"데드풀(Deadpool)은 마블 코믹스 세계관의 등장인물로, 웨이드 윈스턴 윌슨(Wade Winston Wilson)이라는 이름으로도 잘 알려져있다. 캐나다인 용병으로, 온몸에 암세포가 퍼져 죽을 뻔 했지만, 힐링팩터의 영향으로 엄청난 재생력을 가지는 대신 부작용으로 온몸이 흉칙하게 변했다. 또한 타노스의 저주로 인해 죽지않는 불사의 몸을 가지고 있다. 취미는 팬케이크 굽기이나, 먹지는 않고 30만 개 가량을 구운 기록도 있다. 기니피그를 사는데 25,000달러를 쓰는 등 기행을 일삼는다. 스파이더맨처럼 수다스럽고 농담을 즐긴다. 가까운 친구로는 불스아이, 스파이더맨, 케이블 등이 있다. 라이언 레이놀즈 주연의 동명의 영화가 2016년 2월에 개봉했다.","{'question': '데드풀 캐릭터의 특성 중 잘못된 설명을 고르시오.', 'choices': ['데드풀은 힐링팩터 때문에 엄청난 재생능력을 지녔다.', '데드풀은 온몸에 암세포가 퍼져 있으며 흉칙하게 변했다.', '데드풀은 타노스의 저주로 인해 죽을 수 없는 불사의 몸을 가지고 있다.', '데드풀은 팬케이크를 좋아하고, 자주 먹는 취미 활동이다.'], 'answer': 4}",,"{'question': '데드풀 캐릭터의 특성 중 잘못된 설명을 고르시오.', 'choices': ['데드풀은 힐링팩터 때문에 엄청난 재생능력을 지녔다.', '데드풀은 온몸에 암세포가 퍼져 있으며 흉칙하게 변했다.', '데드풀은 타노스의 저주로 인해 죽을 수 없는 불사의 몸을 가지고 있다.', '데드풀은 팬케이크를 좋아하고, 자주 먹는 취미 활동이다.'], 'answer': 4}",1
yongari_generate_69504,"가상현실(假想現實, 영어: virtual reality, VR)은 컴퓨터 등을 사용한 인공적인 기술로 만들어낸 실제와 유사하지만 실제가 아닌 어떤 특정한 환경이나 상황 혹은 그 기술 자체를 의미한다. 이때, 만들어진 가상의(상상의) 환경이나 상황 등은 사용자의 오감을 자극하며 실제와 유사한 공간적, 시간적 체험을 하게 함으로써 현실과 상상의 경계를 자유롭게 드나들게 한다. 또한 사용자는 가상현실에 단순히 몰입할 뿐만 아니라 실재하는 디바이스를 이용해 조작이나 명령을 가하는 등 가상현실 속에 구현된 것들과 상호작용이 가능하다. 또 가상현실은 사용자와 상호작용이 가능하고 사용자의 경험을 창출한다는 점에서 일방적으로 구현된 시뮬레이션과는 구분된다. 쉽게 떠올릴 수 있는 가상현실 시스템의 예로는 비행훈련시뮬레이션과 3D로 표현되었으며 사용자의 의지가 반영될 수 있는 세컨드라이프와 같은 게임이 있다. AR / VR 시장은 이미 수십억 달러 규모의 시장으로 자리 잡고 있으며 수년 내에 1,200 억 달러 시장을 훨씬 넘어서 계속 성장할 것으로 예상된다.","{'question': '가상현실(VR) 기술의 주요 특징으로 옳지 않은 것은?', 'choices': ['오감을 자극하여 실제와 유사한 체험을 제공한다', '사용자와 상호작용이 가능하다', '실제와 완전히 동일한 경험을 제공한다', '사용자의 명령을 통해 조작이 가능하다', '시뮬레이션과 구분되는 상호작용을 특징으로 한다'], 'answer': 3}",,"{'question': '가상현실(VR) 기술의 주요 특징으로 옳지 않은 것은?', 'choices': ['오감을 자극하여 실제와 유사한 체험을 제공한다', '사용자와 상호작용이 가능하다', '실제와 완전히 동일한 경험을 제공한다', '사용자의 명령을 통해 조작이 가능하다', '시뮬레이션과 구분되는 상호작용을 특징으로 한다'], 'answer': 3}",1
yongari_generate_81640,"9월 3일 북한이 핵실험을 강행하였다. 이에 1시간 정도가 지난 13시 30분에 국가안전보장회의를 소집하여 ""국제 평화와 안전에 대한 매우 심각한 도전을 강력히 규탄한다""고 발표했다. 덧붙여 ""북한을 완전히 고립시키기 위한 유엔 안보리 제재 결의 등 모든 외교적 방법을 강구하고, 미군이 보유하고 있는 가장 강력한 전략자산을 전개하는 방안을 협의하라""고 지시했다. 그러면서 군사 도발을 중단하고 대화의 길로 나올 것을 권하면서 ""그것만이 자신의 안전을 지키고 미래를 보장받을 수 있는 유일한 길""이라며 대화를 언급했다. 이에 대해 청와대 관계자는 ""지금은 대화하기 어려운 상황으로, 남북 관계는 이제 '긴호흡'으로 가야한다""며 지금과는 온도차를 보였다. 레드라인에 대한 문제도 제기되었다. 8월 17일 취임 100일 기자회견에서 문재인은 ""북한이 ICBM을 완성하고 거기에 핵탄두를 탑재해 무기화하는 것이 레드라인""이라며, ""이 단계에서 북한의 추가적인 도발을 막아야 한다. 그 점에 대해 국제사회가 함께 인식하고 있기 때문에 유엔 안보리에서 사상 유례 없는 경제제재 조치를 만장일치로 합의한 것""이라고 했는데 이번 핵실험이 레드라인을 넘었는지에 대해서는 말을 아끼면서도 ""북한 발표에서도 '완성단계의 진입'이라고 표현한 것처럼 아직 완성단계는 아니라고 본다. 레드라인을 우리가 (먼저) 정리할 필요는 없을 것 같다""고만 했다.","{'question': '북한의 핵실험에 대한 대응으로 올바르게 설명된 것은 무엇인가?', 'choices': ['국제 평화와 안전을 위협하며 강력히 규탄하고 경제 제재를 촉구하였다.', '북한과의 대화를 위해 즉시 협상을 시작할 것을 제안하였다.', '문재인 대통령이 핵실험 직후 대화의 가능성을 열어두었다.', '북한과의 교류를 확대하여 긴장을 완화하려고 했다.'], 'answer': 1}",,"{'question': '북한의 핵실험에 대한 대응으로 올바르게 설명된 것은 무엇인가?', 'choices': ['국제 평화와 안전을 위협하며 강력히 규탄하고 경제 제재를 촉구하였다.', '북한과의 대화를 위해 즉시 협상을 시작할 것을 제안하였다.', '문재인 대통령이 핵실험 직후 대화의 가능성을 열어두었다.', '북한과의 교류를 확대하여 긴장을 완화하려고 했다.'], 'answer': 1}",1
yongari_generate_54937,"무해한 미치광이: 정신이 나간 설정의 무장 중립 민간인 NPC 1명이 꼭대기에 거주하고 있으며 그 사이의 길들을 대량의 잔해더미가 막고 있다. 잔해를 정리하는데 시간이 비교적 많이 소요된다. 사유재산에 접근할 경우 경고는 하지만 적대하지는 않기 때문에 약탈 난이도는 굉장히 낮은 편이다. 하지만 민간인의 사유재산을 약탈한 죄로 사기가 약간 떨어진다. 4층 오른편 캐비넷에 산탄총도 있다. 주민 역시 산탄총으로 무장하고 있어 암살 등을 통해 주민의 총까지 얻을 수 있다. 물론 민간인 NPC이므로 사기가 하락한다. 건물 안의 메모를 확인하면 건물 오른쪽 문 바깥에 부서진 산탄총, 멀쩡한 방탄모, 방탄복 등 숨겨진 물품들이 나타난다.","{'question': '게임 내에서 NPC의 사유재산을 약탈할 경우 발생하는 결과는 무엇인가?', 'choices': ['사기가 상승한다', 'NPC가 친밀해진다', '경고를 받는다', '사기가 하락한다', '데미지를 받는다'], 'answer': 4}",,"{'question': '게임 내에서 NPC의 사유재산을 약탈할 경우 발생하는 결과는 무엇인가?', 'choices': ['사기가 상승한다', 'NPC가 친밀해진다', '경고를 받는다', '사기가 하락한다', '데미지를 받는다'], 'answer': 4}",1
yongari_generate_24587,"남악신도시는 무안과 목포와의 경계에 걸쳐 형성되고 있다. 그러다 보니 같은 생활권인데 행정서비스는 다르다. 옥암지구는 목포시 행정구역, 남악지구는 무안군 행정구역이다. 학군, 행정서비스, 대중교통등이 대표적인 문제다. 서로 다른 행정구역으로 인해 남악신도시 옥암지구 학생들이 목포시 구도심으로 배정당하기도 한다. 이에 목포교육지원청은 옥암지구 학생을 모두 근거리에 배정하면 구도심 중학교 학생 수가 부족해진다며 학생 수가 적은 원도심 학교를 위해 강제배정이 불가피하다는 입장이다. 교통도 마찬가지다. 택시도 목포시 관할인 옥암지구에서 나와 무안군 관할인 남악지구까지 이용하면 시외할증요금이 20%를 가산했었다. 하지만 전라남도가 목포시와 무안군의 협의를 거쳐 단일화를 적용해 2008년 4월부터 남악신도시 전역에서 목포 시내요금으로 이용하게 되었다. 버스도 마찬가지였다. 남악주민들은 같은 동네에 살면서 버스 정거장 한 두 곳 더 간다고 해서 더 많은 요금을 내는 게 말이 되냐면서 항의하여, 기존 목포 시내버스 요금은 1200원이였고 무안군 남악지구까지 이용하게 되면 1350원을 내야 했지만 2014년 1월 1일부터 단일화가 되어 기존 요금으로도 남악지역을 이용할 수 있게 되었다. 그렇지만 다른 문제도 많다. 쓰레기 문제와 폭설같은 재해 대비 능력등도 무안군 행정력이 목포시 행정력와 같은 도시행정을 따라가지를 못하는 것이 현실이다.","{'question': '남악신도시의 주민들이 서로 다른 행정 구역에 걸쳐 있어 발생하는 문제점은 무엇인가?', 'choices': ['학군 배정의 불일치', '대중교통 요금의 차이', '쓰레기 처리 및 재해대비 능력 부족', '모두 옳다'], 'answer': 4}",,"{'question': '남악신도시의 주민들이 서로 다른 행정 구역에 걸쳐 있어 발생하는 문제점은 무엇인가?', 'choices': ['학군 배정의 불일치', '대중교통 요금의 차이', '쓰레기 처리 및 재해대비 능력 부족', '모두 옳다'], 'answer': 4}",1
yongari_generate_11222,"2017년 7월 27일 서울중앙지법 형사합의30부(황병현 부장판사)는 문화,예술인 블랙리스트와 관련하여 직권남용 권리행사 방해 등의 혐의로 구속기소된 김기춘에게 규제·조세·반부패·문화정책 등의 분야에서 정부 또는 고위 공무원이 ""간섭하지 않는다""는 원칙인 ""팔 길이만큼 거리를 둔다""를 언급하면서 징역 3년의 실형을 선고했다.(서울중앙지방법원2017고합102) 이에 불복한 김기춘은 항소로 열린 재판에서 서울고등법원 형사3부(조영철 부장판사)는 2018년 1월 23일에 지원 배제 뿐만 아니라 1심에서 무죄 판결된 1급 공무원 사직 강요 혐의에 대해서도 유죄를 인정하여 징역3년을 선고한 원심을 파기하면서 징역 4년을 선고했다.(서울고등법원2017노2425)","{'question': '문화, 예술인 블랙리스트와 관련하여 직권남용 권리행사 방해 혐의로 김기춘에게 선고된 형량은 얼마인가?', 'choices': ['징역 2년', '징역 3년', '징역 4년', '징역 5년'], 'answer': 3}",,"{'question': '문화, 예술인 블랙리스트와 관련하여 직권남용 권리행사 방해 혐의로 김기춘에게 선고된 형량은 얼마인가?', 'choices': ['징역 2년', '징역 3년', '징역 4년', '징역 5년'], 'answer': 3}",1
yongari_generate_82294,"1980년 당시 11공수여단 소속 병사였던 이경남 목사는 《당대비평》 1999년 겨울호에 '20년 만의 고백-한 특전사 병사가 겪은 광주'란 제목의 수기를 통해 ""80년 5월 21일 도청 앞 집단발포는 법원의 최종 기록과는 달리 시위대가 아닌 진압군 장갑차가 급히 퇴각하면서 넘어진 군인을 덮쳐 죽게 한 것이 계기가 됐다""라고 밝혔다. 또한 진압 당시 죽은 군인들에 대해 ""대부분이 동료들의 오인 사격에 의해서 죽은 거예요. 두 번에 걸쳐서 오인사격이 있었는데, 광주보병학교와 11공수여단 사이에 5월 24일에 교전이 있었고, 또 한 번은 정확하게 기억은 안 나는데, 31사단과 교전이 있어서 오인 사격으로 죽었지 정작 시위대와 충돌해서 죽은 군인들은 굉장히 소수였어요""라고 증언했다.","{'question': '1980년 5월 광주에서 이경남 목사가 지목한 군인 사망의 주된 원인은 무엇이었나요?', 'choices': ['시위대와의 충돌', '훈련 중의 사고', '오인 사격', '자연사', '질병'], 'answer': 3}",,"{'question': '1980년 5월 광주에서 이경남 목사가 지목한 군인 사망의 주된 원인은 무엇이었나요?', 'choices': ['시위대와의 충돌', '훈련 중의 사고', '오인 사격', '자연사', '질병'], 'answer': 3}",1
yongari_generate_26320,"전작 《스타 워즈 에피소드 1: 보이지 않는 위험》에 이어 2001년에도 《스타 워즈 에피소드 2: 클론의 습격》에도 오비완 케노비 역으로 연기를 펼쳤다. 영화는 대체적으로 좋은 평을 받았으며, 전 세계적으로 649,398,328달러의 흥행 수입을 보였다. 또한, 팀 버튼 감독 영화 《빅 피쉬》에서 어린 에드워드 블룸 역을 맡아 비평가의 절찬을 받았다. 또한, 《영 아담》에 틸다 스윈턴과 함께 연기를 하였고, 마찬가지로 절찬을 받았다. 2005년 공개된 《스타 워즈 에피소드 3: 시스의 복수》에서도 마찬가지로 오비완 케노비 역으로 등장하였다. 같은 해, 맥그리거는 《로봇》과 《발리언트》 두 개의 애니메이션 영화에서 목소리 출연을 하였다. 또한, 마이클 베이 감독 영화 《아일랜드》에서 링컨 6-에코와 톰 링컨의 1인2역의 역할을 맡아 스칼렛 요한슨과 호흡을 맞췄다. 영화는 상업적으로 실패하였으며, 영화에 대한 평은 각기 달랐다. 심리 스릴러 영화 《스테이》에 출연하여 신경 정신과 의사 샘 포스터를 맡아 나오미 워츠와 라이언 고슬링과 호흡을 맞췄다.","{'question': '이완 맥그리거가 출연한 영화에서 상업적으로 성공하지 못한 작품은 어느 것입니까?', 'choices': ['《스타 워즈 에피소드 2: 클론의 습격》', '《빅 피쉬》', '《아일랜드》', '《스테이》'], 'answer': 3}",,"{'question': '이완 맥그리거가 출연한 영화에서 상업적으로 성공하지 못한 작품은 어느 것입니까?', 'choices': ['《스타 워즈 에피소드 2: 클론의 습격》', '《빅 피쉬》', '《아일랜드》', '《스테이》'], 'answer': 3}",1
